,date,message,channel_name
2897,2021-07-14T14:43:46,Нурсая 1 ком керек кимде бар екен осы айдын аягынашин,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2898,2021-07-14T14:29:36,Ищу квартиру 1 2 ком на долгосрочную аренду жить буду один,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2899,2021-07-14T12:43:22,привакзалныйдан кв керек 1 или 2 ком 50 60 атирапында,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2900,2021-07-14T11:29:08,Квартира привогзалный да касыма бир кыз керек 25мын ком услуг киреди сонын ишине,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2901,2021-07-14T10:31:35,Квартира керек 1 комтасын беретин или времянки болсада дом болсада,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2902,2021-07-14T09:21:35,квартира ыздим навастроик жулдыздан газмунаи муркери запрапка кара батан жолдарынан квартира ыздим жалдауга узак мерзымге боласа личкага шыгасыздарма Гиолыктан тан болсада болашак 2 супер маркен жактардан болса квартира ыздим навастроик жулдыздан гиолык болашак жактан квартира бар мекен,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2903,2021-07-14T08:12:43,Квартира керек 5060 ка балыкшыдан болса типти жаксы,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2904,2021-07-14T05:51:19,квартира ыздимын жулдыздан навастроикадан береке супер маркет карабатан жолынан болса квартира керек еді 5000055000мин колемынде болса личкама жасасиздарма,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2905,2021-07-14T05:10:31,Бул квартира издитин чатпа или адам жинайтын чатпа не мынау доступ бир сагат жарты сагат деп аштынба халыкка издеген квартирасын табуга чат доступ жаппай кой ашып досынды шакыр ашам жабам демей,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2906,2021-07-14T03:00:07,нурсаядан кв издеим 9этажкадан 4050 мынга 1 комнат Жумыс жасаимын,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2908,2021-07-13T12:01:52,Лесхоздан үйдің 1бөлмесі жалданады барлық жағдайымен Көктем базары мед колледж жакын ұзақ мерзімге отбасылы немесе қыздарға жалданады 87789594242,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2909,2021-07-12T22:43:22,Алмагуль 18 дом квартирага 1 кыз керек 75 000 тг ком услуга ішінде 8 778 485 1000,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2910,2021-07-12T19:28:14,мкрНұрсая қасыма бір Қыз аламын 25мын жұмыс істейтін қыз болса 87774934351,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2911,2021-07-12T19:21:14,Нурсая 22 дом касымызга 1 кыз керек 18750 тг ком услуга 87784981018,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2913,2021-07-11T13:20:20,Авангард 3 мкр жактан квартира керек 2 кызбыз Ертен кошип баруга Озимиз жумыс жасайтын кыздармыз Артык кылыгымыз жок 87789219728,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2914,2021-07-11T10:47:17,Бирге туруга 2 кыз кажет Адрес Нурсая 80 дом Квартира 3 болмели адам басына 25000 тгден келеди комуслуга ишинде Барлык сурактар бойынша ватсапка жазыныздар 87074789441,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2915,2021-07-11T09:34:55,Сдается 1 ком кв в Нурсая на втором этаже 87765328921,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2916,2021-07-09T15:49:16,Мкр Алмагуль 1 болмели уи 70 комуслуга 3 кыз болып туруга келисетин касыма тыныш таза 1 кыз издеимин Ватсап 87028020247,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2917,2021-07-09T12:24:09,Привок Сатпаева немесе басқа мк дан 12бөлмелітаза мебелменванна туалет ішінде 3055аралығында кв керек семейный 87082363959,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2918,2021-07-08T22:47:32,Нужна девушка для подселение Кв со всеми условиями В месяц 45000 ком услуги Рахат Лазо 3 Всё условия есть 87781201287,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2919,2021-07-08T00:10:16,Сдается 1 ком кв в Нурсая на втором этаже 60000 комуслуга 87011959542,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2920,2021-07-08T00:05:09,Квартирага 2 кыз или 2 ер бала керек укыпты таза СМП 163 20 ком услуга 8776 491 27 95,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2921,2021-07-07T23:03:43,Нурсаядан 2 комтали квартира 1 комтаасина семенний керек,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2922,2021-07-07T23:02:14,Новостройкыден квартира керек семейныйга болад 2 ком 87006782923,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2924,2021-07-07T21:52:50,Нурсаядан 1 комт или 2 комт кв керек,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2926,2021-07-07T20:36:24,Кватерге 1қыз керек драм театр жақта адам басына 16мың,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2928,2021-07-07T20:29:00,Саламатсызба 2 кызга 5060 айналасында кв керек еди,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2929,2021-07-07T18:00:14,10нан бастап тұруға 2қыз керек Квартира 3бөлме таза кондер бар Лесхоз 11 остКаспий 8776 822 64 53,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2930,2021-07-06T13:29:37,2328жас аралыгында кыз керек бирге туруга артык кылыгы жок тазалыкты сактайтын 8702 5026888,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2931,2021-07-05T20:52:16,Времянкага касыма 1 адам керек кыз немесе ул болса да болады Барлык условия бар ванна туалет стиралка кондер 2 адам болса 20 мыннан 1 адам болса 30 мын баласы бар болса да болады Адрес район первый участок и привокзальный 8775 255 40 49,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2932,2021-07-05T20:01:40,Махамбет селосынын орталык жагынан сонын касында орналаскан жайык жак беттен 2020 жылы салынган жана жер уй сатылады Шарбагында жемис агашы моншасы бар 87789592837,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2933,2021-07-03T18:58:13,Требуется продавец консультант в алкомаркет Возраст 2025 График вечерний Подробнее при собеседовании 87023511019,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2934,2021-07-03T16:17:11,3 бөлмелі квартираға 2 қыз керек Квартира орталықта Драма театр жақта 7 775 686 8890,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2935,2021-07-02T21:00:19,Ищу девушку для совместного проживания В 2ух комн квартиру авангард 3 мкр 9 дом Кв 80 000 С каждой по 40 тыс 8771 844 9839,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2936,2021-07-02T20:50:32,Авангардтан 2 кызга арзан кв или с хоз комната керек 87755255609,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2937,2021-07-02T13:54:46,2ком Квартирага 2 кыз керек мкрПривокзальный 70000 тг вайфай бари бар Комуслуг сыртында 7 775 515 9315 87759357913,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
